ロード量,salt_LiTFSI,salt_LiFSI,salt_LiPF6,salt_LiDFOB,sol_FEC,sol_DME,sol_ClEC,sol_SL,sol_EC,sol_D2,sol_D11,sol_EME,sol_FME,sol_EMC,sol_DMC,sol_DEC,sol_HFE,additive_lifsi,additive_vc,additive_fec,additive_mlidfob,additive_cm5m,act_h2o2msc,act_lr23,act_msc_30ss,act_msc_benzene,act_一次resin,act_二次resin,act_急冷msc,add_ab_hs_100_,add_ab_li435_,add_ab_li435_hemin,add_cnt,add_tib,bind_cmc,bind_paa_li東亞,bind_paa_ppt,bind_sbr,bind_ポリアクリル酸_paa_,bind_ポリグルタミン酸_ppt_
0.8896234,0.01962096,-0.23293518,0.0033817973,0.0075450446,0.32444406,0.20312329,-0.08024531,0.002139303,0.0037103437,-0.011530402,-0.0011504908,0.0021489915,0.059870977,2.2692228e-05,0.003116758,-1.704143e-06,-3.5122043e-06,-0.0002809689,3.1328695e-05,0.046325125,1.4683055e-06,0.00083947676,0.0010178529,0.0,0.001402257,0.009218564,0.0016508049,0.017391467,-0.001430597,0.0072036376,0.022820724,-0.0009854917,-0.00045955266,0.00068863574,0.015158968,-0.0035131082,-0.020308351,0.00016206302,-0.0009695477,-0.017970668
0.107543774,-0.080090225,1.6189607,0.0024394593,0.025253924,-0.08749094,-0.68222064,-0.06103868,0.0014980619,0.0032746084,0.007917565,-0.0017372665,0.00062625535,-0.0007129166,-5.932465e-06,0.0015032556,-2.6179796e-06,-1.7969436e-05,-0.00016915769,0.0002644778,-0.1424193,1.1928827e-06,0.0006516987,-0.0006432331,0.0,-0.0066940836,0.0088520935,-0.00011286927,0.004239849,-0.0022566295,-0.13507979,0.015563884,-0.0006915736,0.00027125626,0.000173355,0.010023548,-0.0025835552,-0.015311844,5.4081174e-05,-0.0008826823,-0.046015445
-0.051016904,0.021208096,-0.19442894,0.0024124177,0.008906372,0.34984165,0.14454186,-0.04597185,0.002380762,0.0019092073,0.026703075,-0.0003936235,0.00012844369,-0.00047380727,5.479525e-07,0.00034864794,-2.5845336e-06,-8.8053e-06,0.007987167,0.0005047611,0.024432132,1.4580792e-06,0.006458181,0.08871196,0.0,-0.044548653,0.017470095,0.0125123905,0.0092245955,-0.0023854102,-0.06468297,0.017480535,-0.0007442155,0.00013074544,4.7486832e-05,0.03151865,0.101226345,-0.01755413,4.234643e-05,-0.0010026684,0.046930432
0.0906401,-0.075363725,1.5909461,0.0023672997,0.025902957,-0.08054631,-0.69465894,-0.062002845,0.0015400025,0.0034257777,-0.03084369,-0.0041855206,0.00013148926,-0.0004857756,-2.8961631e-05,0.0003956014,-2.4995654e-06,-1.7969436e-05,-1.3112519e-05,-0.00013101069,-0.160853,1.192507e-06,0.0015943735,0.010639165,0.0,-0.009096097,0.0089307185,0.0006710258,0.004548045,-0.001738998,-0.13524337,0.011134527,-0.0003847671,0.00035005296,0.000173355,0.013048554,0.028322643,-0.015369428,0.00018622933,-0.00087778416,0.019533368
0.29116434,0.015422738,-0.1945443,0.0026038815,0.0076030064,0.1742932,0.0658634,-0.08118878,0.0021460385,0.0021793067,-0.0063266284,0.033171684,0.000801083,-0.00064127304,1.6346746e-07,0.0019684169,-2.4995654e-06,-8.8053e-06,-7.6483186e-05,-0.00013459487,0.033329953,1.2423083e-06,-0.028919687,0.024447825,0.0,-0.000892586,0.008831254,0.0019202157,0.0140237445,-0.0019511497,-0.07029135,0.01933218,-0.0005459794,6.931091e-05,0.000173355,0.01793519,0.04799585,-0.021435618,0.00016169508,-0.0012361639,0.027420186
0.24182981,0.016202077,-0.18843472,0.0026470916,0.007603135,-0.100378215,0.067671165,0.35312948,0.0022166097,0.0021799556,0.015026765,0.032834373,0.0006214168,-0.00062537304,-3.0025521e-05,0.0017068693,-2.399962e-06,-8.8053e-06,-5.595168e-05,-0.00011056106,0.033627387,1.2565558e-06,-0.026799588,0.019287705,0.0,-0.0072988295,0.014453975,0.0034646473,0.016398096,-0.0019530343,-0.07731331,0.012360982,-0.00061342824,6.931091e-05,0.000173355,0.02052594,0.04648788,-0.022900918,0.00018555249,-0.001092184,0.02736481
0.05742206,-0.07535092,1.5721309,0.0023420341,0.02496445,-0.08159536,-0.6960193,-0.061979532,0.0015485096,0.0032732862,-0.034071118,-0.0024803544,0.00014422539,-0.0005268374,-3.35846e-05,0.0005917135,-2.4995654e-06,-1.7969436e-05,7.870521e-06,-0.00012233533,-0.13196594,1.192507e-06,0.0015320351,0.0075124907,0.0,-0.008825752,0.008873598,0.0010194363,0.0045738486,-0.0017616432,-0.13524337,0.009609705,-0.0003847671,0.00027550908,0.000173355,0.012822486,0.02796163,-0.016300961,0.00018622933,-0.00087778416,0.019512083
0.3162388,0.015537422,-0.1893171,0.0026225445,0.007609336,0.19260779,0.06787561,-0.08137156,0.0021468366,0.0021793067,-0.008045101,0.021879882,0.00080133474,-0.00059709273,-1.949195e-06,0.001982316,-2.4995654e-06,-8.8053e-06,-4.9757193e-05,-0.000134981,0.033505827,1.2929482e-06,0.0059877806,0.026420292,0.0,-0.0010448673,0.008831254,0.0019276337,0.014046977,-0.0018638961,-0.07029228,0.019803599,-0.0005459794,6.931091e-05,0.000173355,0.018009476,0.056067094,-0.021418162,0.00016169508,-0.001236223,0.028832216
0.48464382,-0.10096825,1.2839401,0.0033375542,0.026161063,-0.048844926,0.09716307,-0.08892614,0.0021080368,0.02669923,-0.004345113,-0.0019060882,0.0007549286,-0.00095168385,-0.00055077235,0.0036708505,-3.35622e-06,5.169073e-05,-0.0003231843,2.9090435e-05,0.24602321,1.4683055e-06,0.00079064805,-0.00081670604,0.0,-0.012550116,0.009110282,0.0012036576,0.0056465785,-0.002061545,0.0446936,0.0073890183,-0.0008699089,-0.0011566747,-0.00045909046,0.014171878,-0.0036509752,-0.019791434,0.0001533881,-0.0010369066,-0.023298403
0.4739234,-0.10209472,1.2833755,0.0032819817,0.026161063,-0.048857275,0.096359506,-0.08893672,0.0021036952,0.02671223,-0.00473059,-0.0019082283,0.00035326614,-0.0009514354,4.2266065e-06,-0.014364744,-2.8736467e-06,5.169073e-05,-0.0003231843,2.9090435e-05,0.24597608,1.4683055e-06,0.00078907545,-0.0008200376,0.0,-0.012503846,0.009080319,0.0007994066,0.0056377403,-0.0020917803,0.04469219,0.0073305136,-0.0008699089,-0.0011566747,-0.00045909046,0.014111071,-0.003653,-0.019899178,0.0001533881,-0.0010369066,-0.023294186
0.49483994,-0.10076331,1.284024,0.0033577303,0.026167553,-0.048605163,0.097202614,-0.088882715,0.0021056817,0.02671792,-0.004380361,-0.0017881135,0.0020967594,-0.0009500374,2.2697208e-05,0.0036295387,0.00040581424,6.1813353e-06,-0.0003231843,2.9090435e-05,0.24601503,1.4683055e-06,0.0007865191,-0.00080391957,0.0,-0.012473492,0.009110282,0.0012263595,0.005645473,-0.002002196,0.04469219,0.0073890183,-0.0008699089,-0.0011566747,-0.00045909046,0.014173609,-0.0036411074,-0.019799192,0.0001533881,-0.0010369066,-0.02189369
0.33078083,-0.08775846,1.2531468,0.002821026,0.026165772,-0.05032853,0.032872014,-0.08760069,0.0021884646,0.026709888,-0.006019306,-0.0021120124,0.00074910274,-0.00071915105,-2.1511764e-06,0.002233731,-2.6179796e-06,7.5960605e-05,-0.00030601933,3.4339444e-06,0.24104886,1.4683055e-06,0.000996479,-0.0073006395,0.0,-0.006993028,0.008685476,0.0012570337,0.0056907437,-0.0024515435,0.04503168,-0.0032889019,-0.0004358706,-0.0011566747,-0.00045909046,0.014123857,-0.0038485255,-0.021328498,0.00015552003,-0.0012753597,0.020127203
0.089613415,-0.28422046,-0.3959709,-0.2300078,0.007492614,-0.37169206,0.11791071,-0.29134768,0.0017760549,-0.011967137,-0.004234454,-0.0056036944,0.00017980595,-0.0006552204,-3.8983344e-05,-0.0070387917,-2.8720347e-06,-0.00012660101,-0.00040093184,3.6891917e-05,0.04071726,1.482553e-06,0.0009242423,-0.008971494,0.0,-0.022812607,0.0088910805,-0.0029447777,0.0036052137,-0.0034894883,0.0028784152,0.01192732,-0.0005951877,-0.0004111312,-0.00015616417,0.0136060035,-0.005646039,-0.066499926,0.00017776071,-0.0023684034,0.017010275
0.4124581,-0.09697624,1.3115727,0.0033888372,0.02616828,-0.15615179,0.08608945,-0.106973186,0.0020643894,-0.08555184,-0.0053902473,-0.0017876951,0.0009115923,-0.00086895004,-3.4508193e-05,-0.012496641,-2.8736467e-06,-1.0302224e-05,-0.00030517907,5.110091e-05,0.20305838,1.482553e-06,0.0007438134,-0.0031129317,0.0,-0.012774991,0.00915055,0.001625091,0.0056870673,-0.0020565214,0.03765051,-0.008065021,-0.00045237754,-0.0011566747,-0.00045909046,0.014304512,-0.0038799134,-0.024085077,0.00017776071,-0.0010369066,0.013074164
0.3051176,-0.09660104,1.2900989,0.0034574731,0.02616828,-0.14275679,0.08470468,-0.10972687,0.0022557285,-0.08486784,-0.004902705,-0.0021352703,0.0006522457,-0.0008654179,0.0004884404,0.0022080997,-7.331786e-07,7.5960605e-05,-0.00030517907,5.110091e-05,0.19815397,1.482553e-06,0.00081926904,-0.0050895694,0.0,-0.012833539,0.008939495,0.0022188378,0.0058527403,-0.0020431685,0.037651185,-0.015873503,-0.00045237754,-0.0011566747,-0.00045909046,0.014372449,-0.0044734697,-0.024341224,0.00017776071,-0.0010369066,0.013993503
